timestamp,open,high,low,close,volume,source,product_id,granularity
2020-02-25T00:00:00Z,265.53,266.24,244.44,246.5,152709.51365655,coinbase,ETH-USD,1d
2020-02-26T00:00:00Z,246.28,250.84,215.33,223.5,404352.61565839,coinbase,ETH-USD,1d
2020-02-27T00:00:00Z,223.78,239,209.26,227.63,342714.17971542,coinbase,ETH-USD,1d
2020-02-28T00:00:00Z,227.6,234.9,213.63,227.37,258340.98757632,coinbase,ETH-USD,1d
2020-02-29T00:00:00Z,227.13,233.32,216.83,217.31,93401.32179224,coinbase,ETH-USD,1d
2020-03-01T00:00:00Z,217.36,227.99,211.5,217.26,144339.90935814,coinbase,ETH-USD,1d
2020-03-02T00:00:00Z,217.34,234.5,215.75,232.12,189047.53250784,coinbase,ETH-USD,1d
2020-03-03T00:00:00Z,232.12,232.92,220,223.75,173987.90547375,coinbase,ETH-USD,1d
2020-03-04T00:00:00Z,223.72,228.83,220.39,224.56,106846.75811775,coinbase,ETH-USD,1d
2020-03-05T00:00:00Z,224.49,234.47,224.49,228.64,160025.91518532,coinbase,ETH-USD,1d
2020-03-06T00:00:00Z,228.6,245.84,227.77,245.56,140307.21140132,coinbase,ETH-USD,1d
2020-03-07T00:00:00Z,245.53,253.01,236.67,237.75,147025.87399131,coinbase,ETH-USD,1d
2020-03-08T00:00:00Z,237.75,237.75,196,199.46,293962.39516435,coinbase,ETH-USD,1d
2020-03-09T00:00:00Z,199.51,208.65,189.85,202.77,461839.12853606,coinbase,ETH-USD,1d
2020-03-10T00:00:00Z,202.76,206.28,195.17,200.5,184956.93858031,coinbase,ETH-USD,1d
2020-03-11T00:00:00Z,200.63,202.98,181,194.61,240340.20653555,coinbase,ETH-USD,1d
2020-03-12T00:00:00Z,194.62,195.64,101.22,110.3,1290935.34805301,coinbase,ETH-USD,1d
2020-03-13T00:00:00Z,110.3,148,90,135.51,1322282.9798003,coinbase,ETH-USD,1d
2020-03-14T00:00:00Z,135.44,135.9,120.71,122.17,284672.85934781,coinbase,ETH-USD,1d
2020-03-15T00:00:00Z,122.11,134.1,119.84,123.3,438391.83520594,coinbase,ETH-USD,1d
2020-03-16T00:00:00Z,123.33,123.75,100.5,111.38,891238.58022214,coinbase,ETH-USD,1d
2020-03-17T00:00:00Z,111.36,121.49,109.66,116.09,418552.55664492,coinbase,ETH-USD,1d
2020-03-18T00:00:00Z,116.06,118.88,110.18,118.6,306306.60980115,coinbase,ETH-USD,1d
2020-03-19T00:00:00Z,118.59,144.44,115.72,136.68,486951.21183315,coinbase,ETH-USD,1d
2020-03-20T00:00:00Z,136.65,154,115.51,133.27,626525.45202553,coinbase,ETH-USD,1d
2020-03-21T00:00:00Z,133.35,137.64,125.84,132.79,259380.31056445,coinbase,ETH-USD,1d
2020-03-22T00:00:00Z,132.79,137.38,120.9,122.42,261957.09352208,coinbase,ETH-USD,1d
2020-03-23T00:00:00Z,122.31,138,119.2,137,392334.34456747,coinbase,ETH-USD,1d
2020-03-24T00:00:00Z,137,144.16,133.04,139,328276.63196021,coinbase,ETH-USD,1d
2020-03-25T00:00:00Z,138.95,142.79,132.5,136.26,228043.63383605,coinbase,ETH-USD,1d
2020-03-26T00:00:00Z,136.35,140.36,133.52,139,168611.79605607,coinbase,ETH-USD,1d
2020-03-27T00:00:00Z,139,142.5,130,131.56,173786.92012003,coinbase,ETH-USD,1d
2020-03-28T00:00:00Z,131.56,133.8,125.01,131.35,172811.93639922,coinbase,ETH-USD,1d
2020-03-29T00:00:00Z,131.36,132.18,123.72,124.35,93067.42014241,coinbase,ETH-USD,1d
2020-03-30T00:00:00Z,124.43,135.48,124.05,132.32,154018.23932986,coinbase,ETH-USD,1d
2020-03-31T00:00:00Z,132.3,135.35,130.45,133.08,86613.22974083,coinbase,ETH-USD,1d
2020-04-01T00:00:00Z,133.08,137.4,128.6,136.14,99102.5178578,coinbase,ETH-USD,1d
2020-04-02T00:00:00Z,136.14,150.5,135.5,141.53,214501.14100152,coinbase,ETH-USD,1d
2020-04-03T00:00:00Z,141.48,146.81,138,141.54,120557.4337924,coinbase,ETH-USD,1d
2020-04-04T00:00:00Z,141.48,146.69,139.04,144.48,85410.10645987,coinbase,ETH-USD,1d
2020-04-05T00:00:00Z,144.49,145.98,140.81,142.79,64777.90082877,coinbase,ETH-USD,1d
2020-04-06T00:00:00Z,142.79,172.19,142.79,171.5,398555.26124929,coinbase,ETH-USD,1d
2020-04-07T00:00:00Z,171.56,176.82,161.47,164.57,533130.95121358,coinbase,ETH-USD,1d
2020-04-08T00:00:00Z,164.54,174.77,163.49,173.36,192588.6023951,coinbase,ETH-USD,1d
2020-04-09T00:00:00Z,173.43,173.55,165.32,169.75,165254.80474587,coinbase,ETH-USD,1d
2020-04-10T00:00:00Z,169.71,170.39,152.3,158.1,258810.1653336,coinbase,ETH-USD,1d
2020-04-11T00:00:00Z,158.1,161.5,154.2,158.55,96587.83228092,coinbase,ETH-USD,1d
2020-04-12T00:00:00Z,158.68,165.45,155.31,158.87,133037.62244785,coinbase,ETH-USD,1d
2020-04-13T00:00:00Z,158.82,159.44,149.7,156.76,233848.97745777,coinbase,ETH-USD,1d
2020-04-14T00:00:00Z,156.76,163,155.56,158.65,198839.23382124,coinbase,ETH-USD,1d
2020-04-15T00:00:00Z,158.68,161.5,152.17,152.77,142489.51028959,coinbase,ETH-USD,1d
2020-04-16T00:00:00Z,152.76,175.2,148.08,172.55,376129.26054849,coinbase,ETH-USD,1d
2020-04-17T00:00:00Z,172.58,175.1,168.5,170.89,136537.58680864,coinbase,ETH-USD,1d
2020-04-18T00:00:00Z,170.85,191.22,170.69,187.88,320092.58324239,coinbase,ETH-USD,1d
2020-04-19T00:00:00Z,187.85,189.92,176.53,180.39,194900.14018716,coinbase,ETH-USD,1d
2020-04-20T00:00:00Z,180.28,186.67,166.4,170.5,280053.96893369,coinbase,ETH-USD,1d
2020-04-21T00:00:00Z,170.39,174.93,168.44,171.07,169875.06657111,coinbase,ETH-USD,1d
2020-04-22T00:00:00Z,171.05,184.41,170.02,183.11,178433.47878367,coinbase,ETH-USD,1d
2020-04-23T00:00:00Z,183.1,194.86,178.44,185.66,271745.32794126,coinbase,ETH-USD,1d
2020-04-24T00:00:00Z,185.65,189.91,184.97,187.84,125300.66822971,coinbase,ETH-USD,1d
2020-04-25T00:00:00Z,187.92,198.2,185.97,194.42,147021.91304917,coinbase,ETH-USD,1d
2020-04-26T00:00:00Z,194.42,200,192.54,197.83,134905.32156149,coinbase,ETH-USD,1d
2020-04-27T00:00:00Z,197.8,199.41,189.6,196.78,165535.9963748,coinbase,ETH-USD,1d
2020-04-28T00:00:00Z,196.88,197.95,192.5,196.67,105608.41827873,coinbase,ETH-USD,1d
2020-04-29T00:00:00Z,196.64,219.59,196.64,215.66,377357.2932836,coinbase,ETH-USD,1d
2020-04-30T00:00:00Z,215.74,227.5,202.3,206.23,410315.64169167,coinbase,ETH-USD,1d
2020-05-01T00:00:00Z,206.22,217.58,206.18,212.09,153088.48477931,coinbase,ETH-USD,1d
2020-05-02T00:00:00Z,212.08,215.59,210.57,214.25,86048.74335239,coinbase,ETH-USD,1d
2020-05-03T00:00:00Z,214.25,219.48,205.28,210.24,145164.74879656,coinbase,ETH-USD,1d
2020-05-04T00:00:00Z,210.24,210.96,195.17,206.86,209514.67319864,coinbase,ETH-USD,1d
2020-05-05T00:00:00Z,207.02,212.17,201.33,205.43,126463.17604265,coinbase,ETH-USD,1d
2020-05-06T00:00:00Z,205.5,211.21,198.18,199.26,172142.53654051,coinbase,ETH-USD,1d
2020-05-07T00:00:00Z,199.1,215.99,196.82,212.47,259914.56415047,coinbase,ETH-USD,1d
2020-05-08T00:00:00Z,212.5,217,207.2,211.59,156564.17053734,coinbase,ETH-USD,1d
2020-05-09T00:00:00Z,211.65,214.79,208.27,210,120178.88081369,coinbase,ETH-USD,1d
2020-05-10T00:00:00Z,210.06,210.06,180.01,187.73,479238.22296594,coinbase,ETH-USD,1d
2020-05-11T00:00:00Z,187.65,193.77,176.43,185.93,266403.27205753,coinbase,ETH-USD,1d
2020-05-12T00:00:00Z,185.93,192.89,185.79,190.1,114408.63558372,coinbase,ETH-USD,1d
2020-05-13T00:00:00Z,189.93,201.59,188.36,199.92,145067.37490257,coinbase,ETH-USD,1d
2020-05-14T00:00:00Z,199.92,206.25,195.7,203.4,169935.22065409,coinbase,ETH-USD,1d
2020-05-15T00:00:00Z,203.4,204.3,191.35,194.7,145885.04950668,coinbase,ETH-USD,1d
2020-05-16T00:00:00Z,194.66,203.36,193.24,200.53,89046.63238362,coinbase,ETH-USD,1d
2020-05-17T00:00:00Z,200.5,210,199.1,207.05,114512.3105608,coinbase,ETH-USD,1d
2020-05-18T00:00:00Z,207.05,216.99,206.99,214.97,163043.28096713,coinbase,ETH-USD,1d
2020-05-19T00:00:00Z,214.86,215.84,209.22,214.71,98910.17410947,coinbase,ETH-USD,1d
2020-05-20T00:00:00Z,214.8,215.5,205.1,209.96,104103.82197937,coinbase,ETH-USD,1d
2020-05-21T00:00:00Z,209.95,211.52,191.27,198.62,179532.29834323,coinbase,ETH-USD,1d
2020-05-22T00:00:00Z,198.61,209.28,196.12,207.32,129598.18331979,coinbase,ETH-USD,1d
2020-05-23T00:00:00Z,207.3,211.3,204.56,206.66,67466.85940148,coinbase,ETH-USD,1d
2020-05-24T00:00:00Z,206.61,210.67,199.3,199.63,106095.09791687,coinbase,ETH-USD,1d
2020-05-25T00:00:00Z,199.63,205.71,198.01,204.06,81997.29845547,coinbase,ETH-USD,1d
2020-05-26T00:00:00Z,204.13,205.03,196.65,200.91,100703.87164821,coinbase,ETH-USD,1d
2020-05-27T00:00:00Z,200.87,208.48,200.76,208.41,77179.58901738,coinbase,ETH-USD,1d
2020-05-28T00:00:00Z,208.41,220.68,204.5,220.44,146497.83268041,coinbase,ETH-USD,1d
2020-05-29T00:00:00Z,220.39,224.84,217.52,220.62,135620.52543794,coinbase,ETH-USD,1d
2020-05-30T00:00:00Z,220.55,247.36,218.33,243.84,254679.91896954,coinbase,ETH-USD,1d
2020-05-31T00:00:00Z,243.85,245.46,229.46,231.54,162582.98189044,coinbase,ETH-USD,1d
2020-06-01T00:00:00Z,231.43,251.46,230.59,248.41,216373.63959941,coinbase,ETH-USD,1d
2020-06-02T00:00:00Z,248.42,253.6,225.6,237.71,270793.52134846,coinbase,ETH-USD,1d
2020-06-03T00:00:00Z,237.7,245.39,233.28,244.6,112638.13782506,coinbase,ETH-USD,1d
2020-06-04T00:00:00Z,244.59,246.73,236.17,243.18,159033.0192543,coinbase,ETH-USD,1d
2020-06-05T00:00:00Z,243.18,247.9,238.65,240.04,117168.70393642,coinbase,ETH-USD,1d
2020-06-06T00:00:00Z,240.04,244.52,237.67,241.92,60101.61055226,coinbase,ETH-USD,1d
2020-06-07T00:00:00Z,241.92,245.45,234.48,244.81,128372.56725763,coinbase,ETH-USD,1d
2020-06-08T00:00:00Z,244.79,247.97,240.82,246.55,93327.75056481,coinbase,ETH-USD,1d
2020-06-09T00:00:00Z,246.55,249.99,238.91,244.03,111405.53181014,coinbase,ETH-USD,1d
2020-06-10T00:00:00Z,244.04,250.56,242.13,248.16,142311.15342422,coinbase,ETH-USD,1d
2020-06-11T00:00:00Z,248.27,250.26,225.2,230.15,240083.16277683,coinbase,ETH-USD,1d
2020-06-12T00:00:00Z,230.14,239.54,227.84,237.53,133036.84861839,coinbase,ETH-USD,1d
2020-06-13T00:00:00Z,237.57,238.8,234.11,238.17,46315.99128011,coinbase,ETH-USD,1d
2020-06-14T00:00:00Z,238.18,238.59,229.75,231.34,108186.66771876,coinbase,ETH-USD,1d
2020-06-15T00:00:00Z,231.34,234,217.79,230.98,240181.57688417,coinbase,ETH-USD,1d
2020-06-16T00:00:00Z,230.96,236.02,228.78,235.34,86465.3143021,coinbase,ETH-USD,1d
2020-06-17T00:00:00Z,235.35,237,227.5,233.71,89376.40701295,coinbase,ETH-USD,1d
2020-06-18T00:00:00Z,233.69,234.5,227.37,231.05,64198.37536142,coinbase,ETH-USD,1d
2020-06-19T00:00:00Z,231.05,231.9,226.43,228.66,66279.2578057,coinbase,ETH-USD,1d
2020-06-20T00:00:00Z,228.67,230.67,225.5,228.8,44777.05564533,coinbase,ETH-USD,1d
2020-06-21T00:00:00Z,228.8,231.29,226.86,227.68,44083.75435657,coinbase,ETH-USD,1d
2020-06-22T00:00:00Z,227.7,246.95,227.2,243.23,166917.79861423,coinbase,ETH-USD,1d
2020-06-23T00:00:00Z,243.24,244.8,240.73,243.12,73617.26296542,coinbase,ETH-USD,1d
2020-06-24T00:00:00Z,243.08,249.04,230.66,234.44,145340.38961032,coinbase,ETH-USD,1d
2020-06-25T00:00:00Z,234.44,235.24,227.05,231.97,115681.75713751,coinbase,ETH-USD,1d
2020-06-26T00:00:00Z,231.94,233.25,227.3,229.44,82611.98976703,coinbase,ETH-USD,1d
2020-06-27T00:00:00Z,229.45,231.1,215.16,220.76,131871.65434052,coinbase,ETH-USD,1d
2020-06-28T00:00:00Z,220.74,227.93,217.35,224.76,67155.35599069,coinbase,ETH-USD,1d
2020-06-29T00:00:00Z,224.94,229.98,220.98,227.81,81211.44620718,coinbase,ETH-USD,1d
2020-06-30T00:00:00Z,227.81,228.69,222.93,225.48,57678.36075887,coinbase,ETH-USD,1d
2020-07-01T00:00:00Z,225.5,232.77,224.11,231.03,91282.48097,coinbase,ETH-USD,1d
2020-07-02T00:00:00Z,231.15,232.15,222.78,226.48,89324.15323347,coinbase,ETH-USD,1d
2020-07-03T00:00:00Z,226.43,228.26,224.31,225.06,67562.68650168,coinbase,ETH-USD,1d
2020-07-04T00:00:00Z,224.98,231.04,224.5,229.34,50798.99631699,coinbase,ETH-USD,1d
2020-07-05T00:00:00Z,229.34,229.93,223.5,227.67,45635.09435721,coinbase,ETH-USD,1d
2020-07-06T00:00:00Z,227.62,241.99,227.08,241.65,140881.46531449,coinbase,ETH-USD,1d
2020-07-07T00:00:00Z,241.71,243.82,234.55,239.37,84359.1623332,coinbase,ETH-USD,1d
2020-07-08T00:00:00Z,239.37,249,237.91,247.14,135216.77486401,coinbase,ETH-USD,1d
2020-07-09T00:00:00Z,247.11,247.67,237.04,242,107698.9573371,coinbase,ETH-USD,1d
2020-07-10T00:00:00Z,242,242.12,235.56,241.2,71281.88112286,coinbase,ETH-USD,1d
2020-07-11T00:00:00Z,241.26,241.58,237.43,239.17,38867.95249326,coinbase,ETH-USD,1d
2020-07-12T00:00:00Z,239.18,243.9,236.51,242.81,61521.88398572,coinbase,ETH-USD,1d
2020-07-13T00:00:00Z,242.81,245.37,236.97,239.44,123671.07492457,coinbase,ETH-USD,1d
2020-07-14T00:00:00Z,239.25,242.01,236.66,240.43,70522.17530535,coinbase,ETH-USD,1d
2020-07-15T00:00:00Z,240.4,241.44,236.36,238.33,116172.66592129,coinbase,ETH-USD,1d
2020-07-16T00:00:00Z,238.35,239.16,229.77,233.41,143676.50946975,coinbase,ETH-USD,1d
2020-07-17T00:00:00Z,233.47,234.55,230.87,232.63,77645.60947152,coinbase,ETH-USD,1d
2020-07-18T00:00:00Z,232.59,236.97,232.24,235.72,48348.08464248,coinbase,ETH-USD,1d
2020-07-19T00:00:00Z,235.69,240,233.28,239.17,47600.88537256,coinbase,ETH-USD,1d
2020-07-20T00:00:00Z,239.26,239.8,233.85,236.1,75335.42836551,coinbase,ETH-USD,1d
2020-07-21T00:00:00Z,236.12,247.18,235.77,245.65,132078.78763576,coinbase,ETH-USD,1d
2020-07-22T00:00:00Z,245.64,269.49,241.62,264.28,152721.59642151,coinbase,ETH-USD,1d
2020-07-23T00:00:00Z,264.28,282.6,260.1,275.68,309092.34216714,coinbase,ETH-USD,1d
2020-07-24T00:00:00Z,275.56,287.8,268.39,279.59,180943.23090308,coinbase,ETH-USD,1d
2020-07-25T00:00:00Z,279.66,310,279.62,305.66,245086.41093138,coinbase,ETH-USD,1d
2020-07-26T00:00:00Z,305.55,319.86,300.21,311.35,238205.01599146,coinbase,ETH-USD,1d
2020-07-27T00:00:00Z,311.43,334.34,311.38,322.24,412079.37629514,coinbase,ETH-USD,1d
2020-07-28T00:00:00Z,322.41,327.34,306.29,317.59,208395.56039785,coinbase,ETH-USD,1d
2020-07-29T00:00:00Z,317.52,325.85,312.66,318.16,166994.96333734,coinbase,ETH-USD,1d
2020-07-30T00:00:00Z,318.15,342.4,314.52,335.31,175330.87646686,coinbase,ETH-USD,1d
2020-07-31T00:00:00Z,335.25,349.74,328.35,346.86,199448.47978816,coinbase,ETH-USD,1d
2020-08-01T00:00:00Z,346.86,394,343.75,387.4,308505.50003166,coinbase,ETH-USD,1d
2020-08-02T00:00:00Z,387.4,415,325.75,372.21,573146.54484066,coinbase,ETH-USD,1d
2020-08-03T00:00:00Z,372.19,399.69,366.34,386.22,246596.56665901,coinbase,ETH-USD,1d
2020-08-04T00:00:00Z,386.27,403.64,380.67,389.82,250989.95459676,coinbase,ETH-USD,1d
2020-08-05T00:00:00Z,389.76,408,383.86,401.21,208377.2177264,coinbase,ETH-USD,1d
2020-08-06T00:00:00Z,401.21,404.03,391,395.28,147321.25541594,coinbase,ETH-USD,1d
2020-08-07T00:00:00Z,395.28,398.57,362.88,379.75,258109.56327072,coinbase,ETH-USD,1d
2020-08-08T00:00:00Z,379.76,400.06,376.18,397.51,109615.57796907,coinbase,ETH-USD,1d
2020-08-09T00:00:00Z,397.5,401,384.02,390.41,144028.58904543,coinbase,ETH-USD,1d
2020-08-10T00:00:00Z,390.41,400.21,385.44,395.78,198449.18038811,coinbase,ETH-USD,1d
2020-08-11T00:00:00Z,395.77,398.3,364.77,378.88,231283.21718575,coinbase,ETH-USD,1d
2020-08-12T00:00:00Z,378.92,389.57,365.19,387.27,193171.5051413,coinbase,ETH-USD,1d
2020-08-13T00:00:00Z,387.27,432.94,376.46,424.94,363868.52826094,coinbase,ETH-USD,1d
2020-08-14T00:00:00Z,425,445.45,417.52,438.83,320572.96388462,coinbase,ETH-USD,1d
2020-08-15T00:00:00Z,438.83,443.33,428,432.55,170960.90077551,coinbase,ETH-USD,1d
2020-08-16T00:00:00Z,432.67,437,412.51,433.7,198013.6894012,coinbase,ETH-USD,1d
2020-08-17T00:00:00Z,433.71,447.5,420.5,431.5,221839.14358535,coinbase,ETH-USD,1d
2020-08-18T00:00:00Z,431.5,434.27,414.44,422.31,148682.30738539,coinbase,ETH-USD,1d
2020-08-19T00:00:00Z,422.31,426.97,393.75,407.59,212936.96902525,coinbase,ETH-USD,1d
2020-08-20T00:00:00Z,407.6,419.58,402.3,415.92,146536.51021535,coinbase,ETH-USD,1d
2020-08-21T00:00:00Z,415.92,418.92,385,388.05,218376.51497554,coinbase,ETH-USD,1d
2020-08-22T00:00:00Z,388,399.73,379.53,395.62,145453.08931908,coinbase,ETH-USD,1d
2020-08-23T00:00:00Z,395.52,400,383.67,390.9,79939.92783349,coinbase,ETH-USD,1d
2020-08-24T00:00:00Z,390.78,411.97,387.72,407.76,153521.94600679,coinbase,ETH-USD,1d
2020-08-25T00:00:00Z,407.76,409.31,369.36,383.33,189576.54223265,coinbase,ETH-USD,1d
2020-08-26T00:00:00Z,383.26,393.5,377.56,386.1,131417.52221164,coinbase,ETH-USD,1d
2020-08-27T00:00:00Z,386.12,397.15,371.5,383.25,121889.95194935,coinbase,ETH-USD,1d
2020-08-28T00:00:00Z,383.27,398.16,379.67,395.47,123755.41938251,coinbase,ETH-USD,1d
2020-08-29T00:00:00Z,395.35,405.82,392.34,398.58,89963.76995825,coinbase,ETH-USD,1d
2020-08-30T00:00:00Z,398.57,429.9,398.24,428.94,170379.4456584,coinbase,ETH-USD,1d
2020-08-31T00:00:00Z,428.92,439,418.16,433.89,168619.80537213,coinbase,ETH-USD,1d
2020-09-01T00:00:00Z,433.88,488.95,429.66,475.57,333743.62207967,coinbase,ETH-USD,1d
2020-09-02T00:00:00Z,475.57,481.2,420.58,440.02,320308.05438354,coinbase,ETH-USD,1d
2020-09-03T00:00:00Z,439.99,451,370,382.87,407832.29146336,coinbase,ETH-USD,1d
2020-09-04T00:00:00Z,382.15,400.5,359,388.96,286186.00739699,coinbase,ETH-USD,1d
2020-09-05T00:00:00Z,389.2,394.38,310,335.25,607878.87819331,coinbase,ETH-USD,1d
2020-09-06T00:00:00Z,335.25,360.61,316.43,352.77,266338.83290829,coinbase,ETH-USD,1d
2020-09-07T00:00:00Z,352.85,358.66,323.17,353.71,215514.08931085,coinbase,ETH-USD,1d
2020-09-08T00:00:00Z,353.71,357.01,325.36,337.48,209229.73612667,coinbase,ETH-USD,1d
2020-09-09T00:00:00Z,337.48,359.41,330.6,351.1,166730.61512655,coinbase,ETH-USD,1d
2020-09-10T00:00:00Z,351.11,377.79,350.23,368.06,217245.43576712,coinbase,ETH-USD,1d
2020-09-11T00:00:00Z,367.94,375.38,355.81,373.93,132464.58690229,coinbase,ETH-USD,1d
2020-09-12T00:00:00Z,373.93,388.25,364.88,387.81,109437.79363532,coinbase,ETH-USD,1d
2020-09-13T00:00:00Z,387.82,390.41,353.58,366.58,164465.94392732,coinbase,ETH-USD,1d
2020-09-14T00:00:00Z,366.58,384.61,355.66,377.28,190573.77197746,coinbase,ETH-USD,1d
2020-09-15T00:00:00Z,377.27,382.76,362.5,364.2,170054.9627384,coinbase,ETH-USD,1d
2020-09-16T00:00:00Z,364.05,373.37,355,365.23,130167.7980122,coinbase,ETH-USD,1d
2020-09-17T00:00:00Z,365.22,394.55,363.4,389.45,212965.41279613,coinbase,ETH-USD,1d
2020-09-18T00:00:00Z,389.52,392.69,375.19,384.64,163353.49313499,coinbase,ETH-USD,1d
2020-09-19T00:00:00Z,384.6,388.43,377.2,385.23,70257.87733175,coinbase,ETH-USD,1d
2020-09-20T00:00:00Z,385.25,385.31,364.89,370.69,89803.37071302,coinbase,ETH-USD,1d
2020-09-21T00:00:00Z,371.03,376.76,331,340.11,266795.43383713,coinbase,ETH-USD,1d
