strategy,strategy_label,symbol,contribution_interval,start,end,initial_value_usd,gross_buys_usd,gross_sells_usd,net_buys_usd,withdrawn_dai_usd,ending_dai_usd,ending_btc_units,ending_eth_units,ending_value_usd,realized_value_usd,return_pct,turnover_pct,max_drawdown_pct,trade_count
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2020-10-01,2026-04-30,15000.00,275249.98,285653.40,-10403.42,0.00,25403.42,0.60828389,13.50381431,102294.40,102294.40,581.96,3739.36,63.66,584
budgeted_static_50_50_rebalance,"budgeted_static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50,buy_budget_fraction=0.60,sell_budget_fraction=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,30566.58,20289.89,10276.69,0.00,4723.31,0.13116888,4.36146285,24997.09,24997.09,66.65,339.04,64.94,558
budgeted_drawdown_tilt_rebalance,"budgeted_drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_buy_budget_fraction=1.00,bull_sell_budget_fraction=0.30)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,44936.14,31150.82,13785.32,0.00,1214.68,0.14056352,6.07498107,26156.89,26156.89,74.38,507.25,68.05,358
budgeted_btc_defensive_eth_aggressive,"budgeted_btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_buy_budget_fraction=0.90,strong_buy_budget_fraction=0.65,sell_budget_fraction=0.20)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,21665.55,9396.02,12269.53,0.00,2730.47,0.14527190,3.78444927,22783.03,22783.03,51.89,207.08,73.73,234
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,63579.83,56717.81,6862.02,0.00,8137.98,0.21171877,7.08602499,40967.85,40967.85,173.12,801.98,64.31,558
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,167357.21,155868.47,11488.74,0.00,3511.26,0.20551226,6.87835218,35378.85,35378.85,135.86,2154.84,64.50,558
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,121774.05,110536.37,11237.69,0.00,3762.31,0.22254955,7.41881442,38203.45,38203.45,154.69,1548.74,66.82,558
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,146691.49,134284.92,12406.58,0.00,2593.42,0.21295001,9.42791111,40895.51,40895.51,172.64,1873.18,66.45,558
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,15000.00,109695.18,104641.09,5054.09,0.00,9945.91,0.23539889,5.23164846,40371.58,40371.58,169.14,1428.91,64.04,558
budgeted_static_50_50_rebalance,"budgeted_static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50,buy_budget_fraction=0.60,sell_budget_fraction=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,26679.42,15539.05,11140.37,0.00,3859.63,0.10755595,3.56419098,20110.44,20110.44,34.07,281.46,64.14,532
budgeted_drawdown_tilt_rebalance,"budgeted_drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_buy_budget_fraction=1.00,bull_sell_budget_fraction=0.30)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,42551.07,28419.71,14131.36,0.00,868.64,0.13398138,5.66604339,23879.32,23879.32,59.20,473.14,67.54,353
budgeted_btc_defensive_eth_aggressive,"budgeted_btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_buy_budget_fraction=0.90,strong_buy_budget_fraction=0.65,sell_budget_fraction=0.20)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,20217.27,7490.22,12727.05,0.00,2272.95,0.13038221,3.26245093,19584.56,19584.56,30.56,184.72,70.38,228
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,38304.74,27692.47,10612.27,0.00,4387.73,0.11571309,3.86511910,21940.11,21940.11,46.27,439.98,64.05,532
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,106183.51,93351.76,12831.76,0.00,2168.24,0.12864376,4.29708478,21682.17,21682.17,44.55,1330.24,63.90,532
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,71496.22,58633.08,12863.14,0.00,2136.86,0.12788693,4.25853336,21506.03,21506.03,43.37,867.53,66.81,532
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,87451.83,73640.55,13811.28,0.00,1188.72,0.12889228,5.66214452,23802.28,23802.28,58.68,1073.95,66.16,532
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,15000.00,65296.81,55855.22,9441.58,0.00,5558.42,0.13309608,2.95471378,22382.62,22382.62,49.22,807.68,63.66,532
budgeted_static_50_50_rebalance,"budgeted_static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50,buy_budget_fraction=0.60,sell_budget_fraction=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,25866.21,14652.60,11213.61,0.00,3786.39,0.10551681,3.49671500,19729.32,19729.32,31.53,270.13,59.95,506
budgeted_drawdown_tilt_rebalance,"budgeted_drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_buy_budget_fraction=1.00,bull_sell_budget_fraction=0.30)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,40814.96,26639.49,14175.47,0.00,824.53,0.13080661,5.53771361,23303.34,23303.34,55.36,449.70,64.47,330
budgeted_btc_defensive_eth_aggressive,"budgeted_btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_buy_budget_fraction=0.90,strong_buy_budget_fraction=0.65,sell_budget_fraction=0.20)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,19877.87,7473.53,12404.34,0.00,2595.66,0.14548303,3.63498687,21900.29,21900.29,46.00,182.34,59.94,238
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,40797.50,31105.74,9691.77,0.00,5308.23,0.13998855,4.67598294,26542.93,26542.93,76.95,479.35,64.05,506
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,121688.24,109276.89,12411.35,0.00,2588.65,0.15358690,5.13025978,25886.19,25886.19,72.57,1539.77,63.90,506
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,80478.87,68052.36,12426.51,0.00,2573.49,0.15401877,5.12870286,25900.47,25900.47,72.67,990.21,66.81,506
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,101340.58,87800.63,13539.95,0.00,1460.05,0.15831247,6.95455229,29235.24,29235.24,94.90,1260.94,66.16,506
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,15000.00,70310.50,62032.34,8278.16,0.00,6721.84,0.16095424,3.57316072,27067.49,27067.49,80.45,882.29,63.66,506
budgeted_static_50_50_rebalance,"budgeted_static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50,buy_budget_fraction=0.60,sell_budget_fraction=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,26510.40,15765.34,10745.06,0.00,4254.94,0.11821692,3.93118956,22527.74,22527.74,50.18,281.84,47.53,480
budgeted_drawdown_tilt_rebalance,"budgeted_drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_buy_budget_fraction=1.00,bull_sell_budget_fraction=0.30)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,44501.62,31572.45,12929.17,0.00,2070.83,0.14851433,6.43736641,28466.94,28466.94,89.78,507.16,49.98,325
budgeted_btc_defensive_eth_aggressive,"budgeted_btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_buy_budget_fraction=0.90,strong_buy_budget_fraction=0.65,sell_budget_fraction=0.20)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,19668.25,7335.71,12332.55,0.00,2667.45,0.14218757,3.70487363,22296.05,22296.05,48.64,180.03,52.45,235
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,30370.39,18946.18,11424.21,0.00,3575.79,0.09302824,3.11356643,18001.08,18001.08,20.01,328.78,64.28,480
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,74443.87,61187.55,13256.32,0.00,1743.68,0.10205691,3.41577347,17569.05,17569.05,17.13,904.21,64.47,480
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,53481.48,40200.63,13280.85,0.00,1719.15,0.10169153,3.38994419,17456.64,17456.64,16.38,624.55,66.71,480
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,61568.83,47736.78,13832.05,0.00,1167.95,0.09590223,4.24586849,18417.33,18417.33,22.78,728.70,66.39,480
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,15000.00,44050.88,33539.89,10510.99,0.00,4489.01,0.10624542,2.36126308,18221.39,18221.39,21.48,517.27,63.92,480
budgeted_static_50_50_rebalance,"budgeted_static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50,buy_budget_fraction=0.60,sell_budget_fraction=0.35)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,28583.72,18902.25,9681.47,0.00,5318.53,0.14788878,4.89549273,28297.08,28297.08,88.65,316.57,43.18,454
budgeted_drawdown_tilt_rebalance,"budgeted_drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_buy_budget_fraction=1.00,bull_sell_budget_fraction=0.30)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,46062.18,32976.29,13085.90,0.00,1914.10,0.16528395,6.96991364,31067.55,31067.55,107.12,526.92,44.70,330
budgeted_btc_defensive_eth_aggressive,"budgeted_btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_buy_budget_fraction=0.90,strong_buy_budget_fraction=0.65,sell_budget_fraction=0.20)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,20639.08,8279.62,12359.46,0.00,2640.54,0.17702492,4.29679459,26524.47,26524.47,76.83,192.79,47.28,210
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,31254.02,20157.53,11096.48,0.00,3903.52,0.10142591,3.39017808,19738.61,19738.61,31.59,342.74,55.77,454
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,75022.74,61866.07,13156.66,0.00,1843.34,0.10775237,3.60174097,18666.38,18666.38,24.44,912.59,60.70,454
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,55391.85,42306.32,13085.53,0.00,1914.47,0.11322358,3.77007218,19558.00,19558.00,30.39,651.32,60.57,454
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,64509.39,50508.56,14000.83,0.00,999.17,0.10664546,4.70620464,20294.04,20294.04,35.29,766.79,60.85,454
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,15000.00,43298.70,33522.90,9775.80,0.00,5224.20,0.12362117,2.74419040,21308.98,21308.98,42.06,512.14,51.76,454
