strategy,strategy_label,symbol,contribution_interval,start,end,initial_value_usd,gross_buys_usd,gross_sells_usd,net_buys_usd,withdrawn_dai_usd,ending_dai_usd,ending_btc_units,ending_eth_units,ending_value_usd,realized_value_usd,return_pct,turnover_pct,max_drawdown_pct,trade_count
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2020-10-01,2026-04-30,17073.32,41952.92,54500.34,-12547.42,0.00,22547.42,0.37681408,11.30512793,76813.92,76813.92,349.91,564.94,60.91,584
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2020-10-01,2026-04-30,17073.32,43979.45,69548.59,-25569.14,0.00,35569.14,0.15079545,4.23368857,56630.29,56630.29,231.69,664.94,39.05,584
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2020-10-01,2026-04-30,17073.32,44250.43,65163.90,-20913.48,0.00,30913.48,0.28398657,8.29356828,71300.22,71300.22,317.61,640.85,54.66,584
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2020-10-01,2026-04-30,17073.32,45605.85,69423.00,-23817.15,0.00,33817.15,0.23455282,7.26765386,68116.53,68116.53,298.96,673.73,51.00,584
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2020-10-01,2026-04-30,17073.32,48102.75,66692.97,-18590.22,0.00,28590.22,0.40793148,9.82265492,81885.51,81885.51,379.61,672.37,55.45,584
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,28361.37,39479.17,48321.23,-8842.06,0.00,18842.06,0.32761886,9.78597238,66937.10,66937.10,136.02,309.58,63.00,558
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,28361.37,43075.54,72649.83,-29574.29,0.00,39574.29,0.16495936,4.53682806,62894.20,62894.20,121.76,408.04,38.47,558
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,28361.37,41966.67,60968.80,-19002.13,0.00,29002.13,0.27027775,7.87394540,68222.01,68222.01,140.55,362.94,55.24,558
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,28361.37,44923.58,68901.38,-23977.80,0.00,33977.80,0.23685867,7.02324299,68630.35,68630.35,141.99,401.34,51.18,558
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-01-01,2026-05-01,28361.37,43469.96,56580.00,-13110.04,0.00,23110.04,0.35716458,8.46567356,70485.76,70485.76,148.53,352.77,56.25,558
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,49205.14,36835.88,44923.88,-8088.00,0.00,18088.00,0.32511489,9.75730107,64916.42,64916.42,31.93,166.16,63.73,532
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,49205.14,42227.78,79180.56,-36952.78,0.00,46952.78,0.18221302,5.07432057,72308.41,72308.41,46.95,246.74,37.10,532
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,49205.14,40866.72,60906.20,-20039.48,0.00,30039.48,0.27841051,8.12873982,69628.75,69628.75,41.51,206.83,55.43,532
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,49205.14,42960.52,68352.32,-25391.80,0.00,35391.80,0.24188309,7.50094872,70777.02,70777.02,43.84,226.22,51.25,532
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-04-01,2026-04-30,49205.14,42492.57,57678.76,-15186.19,0.00,25186.19,0.37131152,8.90822258,73623.48,73623.48,49.63,203.58,55.96,532
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,37293.11,32795.96,39414.83,-6618.87,0.00,16618.87,0.30809985,9.24759899,60998.65,60998.65,63.57,193.63,63.87,506
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,37293.11,39213.79,73694.34,-34480.55,0.00,44480.55,0.17538995,4.89175742,68903.54,68903.54,84.76,302.76,37.57,506
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,37293.11,37588.62,56192.34,-18603.72,0.00,28603.72,0.26925177,7.85798258,66883.08,66883.08,79.34,251.47,55.98,506
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,37293.11,39546.83,63072.30,-23525.48,0.00,33525.48,0.23319504,7.22444080,67623.72,67623.72,81.33,275.17,51.96,506
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-07-01,2026-04-30,37293.11,39680.50,53502.31,-13821.81,0.00,23821.81,0.35663476,8.54165239,70311.90,70311.90,88.54,249.87,56.15,506
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,50638.68,32311.44,39833.35,-7521.91,0.00,17521.91,0.31293316,9.34861796,63464.07,63464.07,25.33,142.47,63.43,480
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,50638.68,37465.48,72306.76,-34841.27,0.00,44841.27,0.17965639,4.92423956,70200.31,70200.31,38.63,216.78,37.90,480
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,50638.68,35463.49,54379.43,-18915.94,0.00,28915.94,0.26973211,7.85795669,68056.43,68056.43,34.40,177.42,55.95,480
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,50638.68,37769.78,61724.86,-23955.08,0.00,33955.08,0.23675270,7.02007009,68592.06,68592.06,35.45,196.48,52.53,480
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2021-10-01,2026-05-01,50638.68,37292.49,50335.08,-13042.59,0.00,23042.59,0.35642849,8.44729848,70318.54,70318.54,38.86,173.04,56.94,480
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,52695.32,29560.88,36959.44,-7398.57,0.00,17398.57,0.31194134,9.33774280,63577.35,63577.35,20.65,126.24,55.01,454
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,52695.32,32594.92,55229.28,-22634.37,0.00,32634.37,0.14589569,4.03867250,53470.94,53470.94,1.47,166.66,56.67,454
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,52695.32,31018.75,45384.80,-14366.06,0.00,24366.06,0.24061163,7.01919246,59560.63,59560.63,13.03,144.99,56.91,454
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,52695.32,33188.69,50725.48,-17536.80,0.00,27536.80,0.20842654,6.17793238,58249.87,58249.87,10.54,159.24,56.83,454
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2022-01-01,2026-05-02,52695.32,34216.19,46166.47,-11950.29,0.00,21950.29,0.33862305,8.04801934,67240.31,67240.31,27.60,152.54,52.14,454
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2022-04-01,2026-05-01,50430.57,28260.10,36100.79,-7840.69,0.00,17840.69,0.31646943,9.45415710,64301.77,64301.77,27.51,127.62,52.37,428
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2022-04-01,2026-05-01,50430.57,30390.66,52886.65,-22496.00,0.00,32496.00,0.14518406,4.01435197,53069.44,53069.44,5.23,165.13,55.01,428
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2022-04-01,2026-05-01,50430.57,29130.06,43571.08,-14441.02,0.00,24441.02,0.24138322,7.02405069,59449.40,59449.40,17.88,144.16,55.03,428
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2022-04-01,2026-05-01,50430.57,31333.86,49389.72,-18055.86,0.00,28055.86,0.20921198,6.19470342,58643.55,58643.55,16.29,160.07,54.38,428
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2022-04-01,2026-05-01,50430.57,31058.04,41690.55,-10632.51,0.00,20632.51,0.33007745,7.79000185,64338.07,64338.07,27.58,144.25,52.05,428
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2022-07-01,2026-05-01,24914.23,25988.72,33156.43,-7167.71,0.00,17167.71,0.30900392,9.23135070,62533.28,62533.28,150.99,237.40,40.99,402
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2022-07-01,2026-05-01,24914.23,28723.50,51494.99,-22771.50,0.00,32771.50,0.14595374,4.03468765,53451.84,53451.84,114.54,321.98,27.74,402
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2022-07-01,2026-05-01,24914.23,27534.43,42234.94,-14700.52,0.00,24700.52,0.24302783,7.07259794,59949.00,59949.00,140.62,280.04,34.69,402
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2022-07-01,2026-05-01,24914.23,29644.99,47642.89,-17997.91,0.00,27997.91,0.20894124,6.18658246,58545.77,58545.77,134.99,310.22,31.37,402
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2022-07-01,2026-05-01,24914.23,29363.94,39618.06,-10254.12,0.00,20254.12,0.32593270,7.68669106,63398.26,63398.26,154.47,276.88,40.56,402
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2022-10-01,2026-05-02,26216.44,25300.55,32269.34,-6968.79,0.00,16968.79,0.30716266,9.19484378,62440.50,62440.50,138.17,219.59,39.80,376
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2022-10-01,2026-05-02,26216.44,27096.73,49440.00,-22343.28,0.00,32343.28,0.14508197,4.01714410,53065.94,53065.94,102.41,291.94,22.36,376
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2022-10-01,2026-05-02,26216.44,25978.03,40258.41,-14280.39,0.00,24280.39,0.24006979,7.00330210,59395.51,59395.51,126.56,252.65,33.62,376
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2022-10-01,2026-05-02,26216.44,27165.17,44372.72,-17207.55,0.00,27207.55,0.20687412,6.13137753,57690.62,57690.62,120.06,272.87,30.53,376
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2022-10-01,2026-05-02,26216.44,27801.48,38352.20,-10550.72,0.00,20550.72,0.32322377,7.66597091,63743.93,63743.93,143.14,252.34,38.62,376
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2023-01-01,2026-05-03,24305.39,23770.39,30138.12,-6367.73,0.00,16367.73,0.29962703,8.99398950,60794.63,60794.63,150.13,221.80,40.53,350
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2023-01-01,2026-05-03,24305.39,24660.43,46160.64,-21500.21,0.00,31500.21,0.14037410,3.94452103,51688.99,51688.99,112.66,291.38,22.86,350
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2023-01-01,2026-05-03,24305.39,24080.11,37523.58,-13443.47,0.00,23443.47,0.23487687,6.86372915,57836.14,57836.14,137.96,253.46,34.31,350
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2023-01-01,2026-05-03,24305.39,25289.77,41476.33,-16186.55,0.00,26186.55,0.20237674,5.98775089,55991.60,55991.60,130.37,274.70,31.17,350
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2023-01-01,2026-05-03,24305.39,25973.42,33024.14,-7050.71,0.00,17050.71,0.35089835,7.53038059,62106.21,62106.21,155.52,242.73,41.06,350
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2023-04-01,2026-05-02,33344.38,22381.99,28244.76,-5862.76,0.00,15862.76,0.29486289,8.82706120,59514.59,59514.59,78.48,151.83,39.89,324
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2023-04-01,2026-05-02,33344.38,22908.97,43388.68,-20479.71,0.00,30479.71,0.13986218,3.87919473,50472.06,50472.06,51.37,198.83,22.46,324
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2023-04-01,2026-05-02,33344.38,22244.16,35011.46,-12767.30,0.00,22767.30,0.23049992,6.72265380,56479.21,56479.21,69.38,171.71,33.72,324
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2023-04-01,2026-05-02,33344.38,22829.64,38375.34,-15545.70,0.00,25545.70,0.19903831,5.89639194,54867.79,54867.79,64.55,183.55,30.64,324
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2023-04-01,2026-05-02,33344.38,25381.73,34961.63,-9579.90,0.00,19579.90,0.31254189,7.40095827,61318.63,61318.63,83.89,180.97,38.73,324
static_50_50_rebalance,"static_50_50_rebalance(cash_weight=0.20,rebalance_fraction=0.50)",BTC-USD+ETH-USD+DAI,7d,2023-07-01,2026-05-02,34914.31,20913.30,26432.30,-5519.00,0.00,15519.00,0.29104288,8.71279270,58605.51,58605.51,67.86,135.61,39.91,298
target_50_50_with_cash_band,"target_50_50_with_cash_band(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.30,bull_cash_weight=0.60)",BTC-USD+ETH-USD+DAI,7d,2023-07-01,2026-05-02,34914.31,21208.53,42262.54,-21054.02,0.00,31054.02,0.14147369,3.92176679,51271.80,51271.80,46.85,181.79,22.42,298
narrow_cash_band_rebalance,"narrow_cash_band_rebalance(ma_window_days=200,drawdown_window_days=365,bear_cash_weight=0.10,neutral_cash_weight=0.20,bull_cash_weight=0.35)",BTC-USD+ETH-USD+DAI,7d,2023-07-01,2026-05-02,34914.31,20698.77,33542.37,-12843.61,0.00,22843.61,0.23098257,6.73680807,56626.29,56626.29,62.19,155.36,33.71,298
drawdown_tilt_rebalance,"drawdown_tilt_rebalance(drawdown_window_days=365,deep_drawdown=0.50,medium_drawdown=0.25,deep_bear_cash_weight=0.05,bull_cash_weight=0.40)",BTC-USD+ETH-USD+DAI,7d,2023-07-01,2026-05-02,34914.31,21402.93,37073.05,-15670.12,0.00,25670.12,0.19962498,5.91398487,55079.13,55079.13,57.76,167.48,30.63,298
btc_defensive_eth_aggressive,"btc_defensive_eth_aggressive(ma_window_days=200,return_window_days=84,weak_cash_weight=0.25,neutral_cash_weight=0.15,strong_cash_weight=0.10)",BTC-USD+ETH-USD+DAI,7d,2023-07-01,2026-05-02,34914.31,23216.63,32977.45,-9760.82,0.00,19760.82,0.31453250,7.45034449,61770.59,61770.59,76.92,160.95,38.71,298
